SalesDate,ProductKey,CustomerKey,StoreKey,Quantity,UnitPrice,Discount,TotalSales
2024-09-01,PROD0032,273,STORE0007,6,444.92,19.22,2650.3
2024-10-01,PROD0039,14,STORE0004,3,83.6,21.98,228.82
2024-11-01,PROD0027,155,STORE0007,9,261.58,16.48,2337.74
2024-12-01,PROD0005,272,STORE0006,8,476.21,29.79,3779.89
2023-01-01,PROD0010,279,STORE0004,4,400.6,9.64,1592.76
2023-02-01,PROD0041,154,STORE0002,5,391.12,34.11,1921.49
2023-03-01,PROD0036,150,STORE0007,2,114.96,35.43,194.49
2023-04-01,PROD0012,111,STORE0009,1,491.19,13.54,477.65
2023-05-01,PROD0006,49,STORE0010,7,464.4,49.86,3200.94
2023-06-01,PROD0050,255,STORE0001,1,142.01,47.08,94.93
2023-07-01,PROD0034,257,STORE0005,8,448.61,30.19,3558.69
2023-08-01,PROD0004,7,STORE0006,1,449.3,0.68,448.62
2023-09-01,PROD0023,101,STORE0002,7,491.76,7.86,3434.46
2023-10-01,PROD0049,90,STORE0010,1,71.43,45.51,25.92
2023-11-01,PROD0005,143,STORE0010,7,303.14,33.34,2088.64
2023-12-01,PROD0030,78,STORE0006,8,279.16,26.09,2207.19
2024-01-01,PROD0048,173,STORE0008,4,287.77,3.12,1147.96
2024-02-01,PROD0025,134,STORE0008,7,358.84,20.97,2490.91
2024-03-01,PROD0002,113,STORE0008,7,281.05,1.73,1965.62
2024-04-01,PROD0010,227,STORE0008,7,139.01,15.45,957.62
2024-05-01,PROD0009,175,STORE0001,9,201.76,32.43,1783.41
2024-06-01,PROD0009,250,STORE0007,4,217.67,24.37,846.31
2024-07-01,PROD0028,35,STORE0006,9,289.8,21.89,2586.31
2024-08-01,PROD0020,140,STORE0006,8,358.07,26.93,2837.63
2024-09-01,PROD0023,271,STORE0003,4,426.7,42.02,1664.78
2024-10-01,PROD0002,264,STORE0008,6,85.1,2.21,508.39
2024-11-01,PROD0047,120,STORE0001,4,220.55,39.76,842.44
2024-12-01,PROD0028,191,STORE0003,4,450.36,48.93,1752.51
2023-01-01,PROD0004,28,STORE0002,8,307.47,33.84,2425.92
2023-02-01,PROD0016,4,STORE0010,4,486.42,16.4,1929.28
2023-03-01,PROD0024,35,STORE0009,2,431.24,19.88,842.6
2023-04-01,PROD0026,123,STORE0008,6,143.49,29.76,831.18
2023-05-01,PROD0010,222,STORE0003,7,254.32,1.79,1778.45
2023-06-01,PROD0007,6,STORE0007,6,488.08,40.12,2888.36
2023-07-01,PROD0016,202,STORE0004,6,471.31,41.51,2786.35
2023-08-01,PROD0028,18,STORE0010,9,448.39,16.26,4019.25
2023-09-01,PROD0046,222,STORE0001,7,29.88,23.12,186.04
2023-10-01,PROD0029,234,STORE0010,1,443.07,6.17,436.9
2023-11-01,PROD0033,193,STORE0006,4,197.77,33.46,757.62
2023-12-01,PROD0004,135,STORE0001,6,223.52,7.99,1333.13
2024-01-01,PROD0048,151,STORE0004,2,451.98,26.25,877.71
2024-02-01,PROD0005,108,STORE0005,9,41.44,11.71,361.25
2024-03-01,PROD0041,149,STORE0007,2,272.92,19.96,525.88
2024-04-01,PROD0002,90,STORE0005,6,80.63,19.11,464.67
2024-05-01,PROD0013,249,STORE0003,8,479.63,47.5,3789.54
2024-06-01,PROD0024,207,STORE0004,9,83.51,7.37,744.22
2024-07-01,PROD0021,201,STORE0010,8,397.36,36.39,3142.49
2024-08-01,PROD0014,103,STORE0008,3,96.27,28.62,260.19
2024-09-01,PROD0049,211,STORE0007,9,295.02,7.6,2647.58
2024-10-01,PROD0002,47,STORE0007,1,174.98,26.66,148.32
2024-11-01,PROD0037,156,STORE0008,3,404.12,27.51,1184.85
2024-12-01,PROD0047,265,STORE0006,7,341.03,24.09,2363.12
2023-01-01,PROD0004,281,STORE0004,1,447.17,24.59,422.58
2023-02-01,PROD0009,216,STORE0007,5,401.75,49.78,1958.97
2023-03-01,PROD0041,10,STORE0002,7,258.47,34.27,1775.02
2023-04-01,PROD0026,258,STORE0010,5,303.35,3.96,1512.79
2023-05-01,PROD0050,116,STORE0010,8,449.57,29.45,3567.11
2023-06-01,PROD0003,163,STORE0003,3,336.47,5.55,1003.86
2023-07-01,PROD0018,69,STORE0006,8,270.25,5.49,2156.51
2023-08-01,PROD0037,72,STORE0004,9,255.16,46.11,2250.33
2023-09-01,PROD0011,65,STORE0001,1,91.89,21.32,70.57
2023-10-01,PROD0033,287,STORE0006,6,104.94,11.64,618.0
2023-11-01,PROD0028,159,STORE0004,6,166.21,42.4,954.86
2023-12-01,PROD0009,286,STORE0002,6,279.95,27.8,1651.9
2024-01-01,PROD0016,59,STORE0009,3,352.26,27.59,1029.19
2024-02-01,PROD0018,294,STORE0010,2,414.61,13.1,816.12
2024-03-01,PROD0004,65,STORE0002,8,474.35,25.1,3769.7
2024-04-01,PROD0038,112,STORE0003,5,184.41,33.3,888.75
2024-05-01,PROD0014,228,STORE0007,7,355.32,31.46,2455.78
2024-06-01,PROD0028,37,STORE0002,2,159.95,37.97,281.93
2024-07-01,PROD0011,241,STORE0003,5,131.23,25.06,631.09
2024-08-01,PROD0025,289,STORE0010,8,119.11,38.61,914.27
2024-09-01,PROD0024,71,STORE0002,7,125.14,25.76,850.22
2024-10-01,PROD0024,256,STORE0006,4,137.63,9.91,540.61
2024-11-01,PROD0031,76,STORE0002,6,138.11,14.67,813.99
2024-12-01,PROD0043,166,STORE0009,4,62.38,45.73,203.79
2023-01-01,PROD0020,120,STORE0005,3,493.5,37.08,1443.42
2023-02-01,PROD0041,168,STORE0010,5,222.56,10.9,1101.9
2023-03-01,PROD0034,157,STORE0002,5,102.63,1.34,511.81
2023-04-01,PROD0035,280,STORE0009,3,327.84,23.26,960.26
2023-05-01,PROD0030,90,STORE0008,8,408.13,24.22,3240.82
2023-06-01,PROD0042,26,STORE0001,4,490.41,19.44,1942.2
2023-07-01,PROD0023,243,STORE0010,3,455.19,16.75,1348.82
2023-08-01,PROD0015,50,STORE0009,8,52.9,22.21,400.99
2023-09-01,PROD0005,18,STORE0007,4,167.31,7.01,662.23
2023-10-01,PROD0045,67,STORE0007,6,31.8,7.41,183.39
2023-11-01,PROD0032,205,STORE0006,6,51.34,1.21,306.83
2023-12-01,PROD0014,118,STORE0005,4,32.65,1.29,129.31
2024-01-01,PROD0009,69,STORE0006,3,231.68,24.69,670.35
2024-02-01,PROD0016,276,STORE0002,8,45.56,13.15,351.33
2024-03-01,PROD0003,232,STORE0006,8,341.24,39.11,2690.81
2024-04-01,PROD0032,155,STORE0004,5,240.86,18.08,1186.22
2024-05-01,PROD0047,105,STORE0005,1,240.15,16.91,223.24
2024-06-01,PROD0026,45,STORE0003,3,47.14,35.9,105.52
2024-07-01,PROD0005,284,STORE0010,9,449.75,37.72,4010.03
2024-08-01,PROD0014,13,STORE0001,4,367.37,35.08,1434.4
2024-09-01,PROD0011,208,STORE0004,6,439.62,5.31,2632.41
2024-10-01,PROD0013,159,STORE0001,1,206.98,29.59,177.39
2024-11-01,PROD0012,11,STORE0001,2,292.66,8.31,577.01
2024-12-01,PROD0038,28,STORE0002,7,39.14,2.0,271.98
2023-01-01,PROD0039,168,STORE0003,6,455.53,49.21,2683.97
2023-02-01,PROD0009,230,STORE0004,8,338.43,45.4,2662.04
2023-03-01,PROD0026,221,STORE0002,7,392.61,8.22,2740.05
2023-04-01,PROD0036,60,STORE0004,7,131.68,12.37,909.39
2023-05-01,PROD0038,98,STORE0009,7,296.18,36.22,2037.04
2023-06-01,PROD0048,296,STORE0008,5,394.51,24.13,1948.42
2023-07-01,PROD0016,180,STORE0001,1,331.51,36.97,294.54
2023-08-01,PROD0033,198,STORE0007,1,324.09,29.27,294.82
2023-09-01,PROD0032,30,STORE0002,1,269.68,42.89,226.79
2023-10-01,PROD0046,35,STORE0007,8,227.49,48.68,1771.24
2023-11-01,PROD0025,70,STORE0009,2,130.01,4.87,255.15
2023-12-01,PROD0016,168,STORE0002,5,213.99,18.36,1051.59
2024-01-01,PROD0019,226,STORE0003,7,439.47,10.94,3065.35
2024-02-01,PROD0032,229,STORE0009,5,448.07,15.16,2225.19
2024-03-01,PROD0039,262,STORE0004,8,189.6,42.51,1474.29
2024-04-01,PROD0039,274,STORE0010,8,432.55,22.99,3437.41
2024-05-01,PROD0044,144,STORE0006,2,235.95,38.56,433.34
2024-06-01,PROD0032,33,STORE0002,1,164.08,27.35,136.73
2024-07-01,PROD0004,221,STORE0003,4,325.65,47.38,1255.22
2024-08-01,PROD0030,178,STORE0003,8,355.72,22.67,2823.09
2024-09-01,PROD0018,272,STORE0005,3,24.88,19.51,55.13
2024-10-01,PROD0031,130,STORE0005,3,297.42,21.71,870.55
2024-11-01,PROD0044,242,STORE0006,6,51.51,46.89,262.17
2024-12-01,PROD0013,106,STORE0001,2,129.28,13.33,245.23
2023-01-01,PROD0032,243,STORE0004,6,380.72,34.8,2249.52
2023-02-01,PROD0004,246,STORE0010,5,426.32,42.71,2088.89
2023-03-01,PROD0028,13,STORE0003,3,245.44,46.25,690.07
2023-04-01,PROD0003,205,STORE0010,5,82.69,47.11,366.34
2023-05-01,PROD0021,62,STORE0001,8,321.72,42.56,2531.2
2023-06-01,PROD0021,74,STORE0005,7,446.34,11.47,3112.91
2023-07-01,PROD0041,54,STORE0003,2,170.54,22.82,318.26
2023-08-01,PROD0033,21,STORE0004,8,292.29,45.5,2292.82
2023-09-01,PROD0019,192,STORE0006,6,406.95,25.74,2415.96
2023-10-01,PROD0034,113,STORE0009,9,266.97,33.74,2368.99
2023-11-01,PROD0003,91,STORE0002,4,200.8,9.36,793.84
2023-12-01,PROD0020,173,STORE0001,6,499.49,19.12,2977.82
2024-01-01,PROD0025,107,STORE0005,7,209.14,26.21,1437.77
2024-02-01,PROD0025,270,STORE0009,2,459.66,25.09,894.23
2024-03-01,PROD0040,291,STORE0010,1,321.62,2.18,319.44
2024-04-01,PROD0046,152,STORE0008,5,462.02,48.31,2261.79
2024-05-01,PROD0026,174,STORE0007,4,356.3,9.05,1416.15
2024-06-01,PROD0024,270,STORE0009,3,178.71,41.72,494.41
2024-07-01,PROD0036,131,STORE0004,4,66.82,46.71,220.57
2024-08-01,PROD0025,84,STORE0005,8,341.6,25.99,2706.81
2024-09-01,PROD0004,52,STORE0003,3,146.92,25.28,415.48
2024-10-01,PROD0032,298,STORE0010,2,300.77,15.75,585.79
2024-11-01,PROD0042,282,STORE0007,9,476.63,11.76,4277.91
2024-12-01,PROD0039,41,STORE0004,3,172.02,43.19,472.87
2023-01-01,PROD0024,78,STORE0004,9,105.3,21.69,926.01
2023-02-01,PROD0014,244,STORE0006,6,363.11,30.12,2148.54
2023-03-01,PROD0009,204,STORE0002,3,150.83,33.64,418.85
2023-04-01,PROD0022,171,STORE0003,5,126.93,46.4,588.25
2023-05-01,PROD0025,82,STORE0004,4,138.32,15.06,538.22
2023-06-01,PROD0021,77,STORE0003,8,123.9,20.7,970.5
2023-07-01,PROD0009,18,STORE0010,4,118.38,5.69,467.83
2023-08-01,PROD0019,179,STORE0007,2,91.22,48.14,134.3
2023-09-01,PROD0037,247,STORE0007,2,343.68,20.39,666.97
2023-10-01,PROD0004,219,STORE0006,4,168.63,37.28,637.24
2023-11-01,PROD0041,214,STORE0007,6,193.26,7.01,1152.55
2023-12-01,PROD0009,194,STORE0008,4,454.8,49.27,1769.93
2024-01-01,PROD0001,165,STORE0007,6,236.9,0.71,1420.69
2024-02-01,PROD0032,286,STORE0003,7,309.0,34.59,2128.41
2024-03-01,PROD0010,135,STORE0010,4,451.86,3.23,1804.21
2024-04-01,PROD0048,202,STORE0007,9,371.63,30.38,3314.29
2024-05-01,PROD0009,217,STORE0001,6,318.13,1.52,1907.26
2024-06-01,PROD0014,3,STORE0006,6,465.02,21.88,2768.24
2024-07-01,PROD0048,29,STORE0007,5,475.83,48.37,2330.78
2024-08-01,PROD0030,67,STORE0001,2,90.61,13.75,167.47
2024-09-01,PROD0049,144,STORE0006,4,20.46,48.97,32.87
2024-10-01,PROD0009,228,STORE0007,1,443.68,43.91,399.77
2024-11-01,PROD0016,47,STORE0006,5,457.88,12.18,2277.22
2024-12-01,PROD0028,265,STORE0010,7,412.01,30.39,2853.68
2023-01-01,PROD0024,155,STORE0005,8,89.79,2.82,715.5
2023-02-01,PROD0040,68,STORE0009,2,70.55,35.63,105.47
2023-03-01,PROD0033,145,STORE0008,7,20.22,16.49,125.05
2023-04-01,PROD0011,242,STORE0004,7,238.16,34.44,1632.68
2023-05-01,PROD0048,111,STORE0004,1,356.57,4.94,351.63
2023-06-01,PROD0041,279,STORE0006,7,58.76,21.39,389.93
2023-07-01,PROD0005,137,STORE0007,9,25.55,38.98,190.97
2023-08-01,PROD0008,148,STORE0003,6,451.15,48.32,2658.58
2023-09-01,PROD0007,253,STORE0001,2,29.11,10.0,48.22
2023-10-01,PROD0031,173,STORE0004,3,30.87,18.09,74.52
2023-11-01,PROD0028,27,STORE0004,4,243.77,30.22,944.86
2023-12-01,PROD0036,163,STORE0004,7,339.57,34.52,2342.47
2024-01-01,PROD0003,15,STORE0002,1,478.96,49.3,429.66
2024-02-01,PROD0044,122,STORE0004,4,53.43,25.56,188.16
2024-03-01,PROD0034,28,STORE0006,3,242.69,46.21,681.86
2024-04-01,PROD0047,18,STORE0002,6,285.36,30.05,1682.11
2024-05-01,PROD0032,23,STORE0003,3,137.47,33.87,378.54
2024-06-01,PROD0005,90,STORE0001,7,192.71,33.37,1315.6
2024-07-01,PROD0050,197,STORE0008,2,151.84,42.17,261.51
2024-08-01,PROD0008,10,STORE0001,4,86.43,23.65,322.07
2024-09-01,PROD0049,193,STORE0009,8,235.97,10.48,1877.28
2024-10-01,PROD0046,223,STORE0002,9,91.61,39.95,784.54
2024-11-01,PROD0025,208,STORE0010,3,185.57,8.48,548.23
2024-12-01,PROD0005,172,STORE0005,8,412.52,32.48,3267.68
2023-01-01,PROD0001,244,STORE0010,1,197.09,18.35,178.74
2023-02-01,PROD0010,128,STORE0003,3,114.5,49.46,294.04
2023-03-01,PROD0044,243,STORE0009,3,289.16,20.08,847.4
2023-04-01,PROD0008,167,STORE0005,7,62.83,3.7,436.11
2023-05-01,PROD0016,119,STORE0009,4,147.73,26.15,564.77
2023-06-01,PROD0004,8,STORE0001,6,58.47,38.2,312.62
2023-07-01,PROD0002,214,STORE0005,5,175.74,17.44,861.26
2023-08-01,PROD0036,228,STORE0007,7,494.47,5.66,3455.63
2023-09-01,PROD0017,88,STORE0002,4,402.95,48.82,1562.98
2023-10-01,PROD0002,289,STORE0008,1,304.57,3.08,301.49
2023-11-01,PROD0030,249,STORE0007,6,107.07,13.57,628.85
2023-12-01,PROD0037,77,STORE0010,7,460.83,38.28,3187.53
2024-01-01,PROD0004,53,STORE0003,4,457.79,12.89,1818.27
2024-02-01,PROD0018,258,STORE0006,5,375.82,34.46,1844.64
2024-03-01,PROD0046,43,STORE0001,8,372.92,39.66,2943.7
2024-04-01,PROD0031,51,STORE0001,8,443.93,18.02,3533.42
2024-05-01,PROD0006,196,STORE0007,2,134.14,20.83,247.45
2024-06-01,PROD0027,242,STORE0008,4,203.72,35.41,779.47
2024-07-01,PROD0016,50,STORE0001,3,35.41,42.51,63.72
2024-08-01,PROD0039,47,STORE0009,1,447.0,37.59,409.41
2024-09-01,PROD0028,130,STORE0002,7,389.58,32.77,2694.29
2024-10-01,PROD0006,13,STORE0004,4,59.6,15.78,222.62
2024-11-01,PROD0022,70,STORE0009,5,270.19,48.5,1302.45
2024-12-01,PROD0007,115,STORE0001,6,256.02,17.73,1518.39
2023-01-01,PROD0031,207,STORE0008,1,61.81,39.31,22.5
2023-02-01,PROD0023,254,STORE0009,4,82.68,0.58,330.14
2023-03-01,PROD0033,38,STORE0007,8,481.66,25.21,3828.07
2023-04-01,PROD0004,298,STORE0004,9,48.67,27.6,410.43
2023-05-01,PROD0031,21,STORE0008,3,482.18,28.98,1417.56
2023-06-01,PROD0019,213,STORE0002,5,115.49,40.42,537.03
2023-07-01,PROD0001,125,STORE0008,3,206.88,10.88,609.76
2023-08-01,PROD0042,86,STORE0001,4,197.48,38.09,751.83
2023-09-01,PROD0050,263,STORE0003,3,280.78,38.75,803.59
2023-10-01,PROD0030,137,STORE0007,5,111.31,2.12,554.43
2023-11-01,PROD0039,63,STORE0008,2,293.11,38.51,547.71
2023-12-01,PROD0041,41,STORE0002,5,58.65,0.53,292.72
2024-01-01,PROD0017,201,STORE0008,5,135.78,1.38,677.52
2024-02-01,PROD0034,254,STORE0002,2,188.19,30.45,345.93
2024-03-01,PROD0031,263,STORE0004,7,153.52,14.78,1059.86
2024-04-01,PROD0046,276,STORE0010,1,26.95,47.77,-20.82
2024-05-01,PROD0042,32,STORE0009,3,78.58,24.87,210.87
2024-06-01,PROD0034,290,STORE0001,1,84.73,31.84,52.89
2024-07-01,PROD0039,110,STORE0003,7,122.42,19.89,837.05
2024-08-01,PROD0004,71,STORE0007,4,480.63,43.74,1878.78
2024-09-01,PROD0011,45,STORE0010,3,269.7,10.87,798.23
2024-10-01,PROD0016,109,STORE0003,9,436.9,28.46,3903.64
2024-11-01,PROD0040,74,STORE0003,6,135.23,41.92,769.46
2024-12-01,PROD0022,112,STORE0002,2,161.32,47.47,275.17
2023-01-01,PROD0028,66,STORE0002,5,59.31,37.31,259.24
2023-02-01,PROD0005,171,STORE0002,5,318.71,19.2,1574.35
2023-03-01,PROD0009,17,STORE0007,5,381.9,35.71,1873.79
2023-04-01,PROD0040,57,STORE0008,4,238.16,26.41,926.23
2023-05-01,PROD0026,109,STORE0010,8,121.18,27.71,941.73
2023-06-01,PROD0015,245,STORE0007,6,383.68,47.34,2254.74
2023-07-01,PROD0029,252,STORE0005,9,341.6,48.5,3025.9
2023-08-01,PROD0049,70,STORE0010,3,207.87,0.85,622.76
2023-09-01,PROD0006,121,STORE0002,8,196.03,8.95,1559.29
2023-10-01,PROD0009,278,STORE0008,7,260.67,7.18,1817.51
2023-11-01,PROD0005,20,STORE0006,5,304.93,14.94,1509.71
2023-12-01,PROD0004,4,STORE0005,3,388.24,24.74,1139.98
2024-01-01,PROD0022,119,STORE0005,5,459.07,37.84,2257.51
2024-02-01,PROD0046,290,STORE0009,1,42.73,27.82,14.91
2024-03-01,PROD0042,154,STORE0003,5,422.68,43.33,2070.07
2024-04-01,PROD0004,278,STORE0006,4,134.1,6.68,529.72
2024-05-01,PROD0014,127,STORE0007,6,139.37,9.86,826.36
2024-06-01,PROD0034,276,STORE0001,4,229.18,42.63,874.09
2024-07-01,PROD0011,71,STORE0007,9,44.29,0.52,398.09
2024-08-01,PROD0030,259,STORE0004,5,205.85,20.93,1008.32
2024-09-01,PROD0042,214,STORE0007,7,58.16,30.43,376.69
2024-10-01,PROD0037,59,STORE0007,3,394.36,41.27,1141.81
2024-11-01,PROD0006,249,STORE0001,5,242.53,25.08,1187.57
2024-12-01,PROD0017,113,STORE0010,5,54.57,30.89,241.96
2023-01-01,PROD0032,66,STORE0003,3,192.85,32.45,546.1
2023-02-01,PROD0034,300,STORE0010,3,335.22,27.35,978.31
2023-03-01,PROD0022,271,STORE0005,1,32.34,21.29,11.05
2023-04-01,PROD0035,76,STORE0001,9,161.44,44.53,1408.43
2023-05-01,PROD0021,162,STORE0007,1,20.1,40.63,-20.53
2023-06-01,PROD0005,16,STORE0002,5,58.84,48.08,246.12
2023-07-01,PROD0028,281,STORE0006,2,161.94,22.48,301.4
2023-08-01,PROD0006,138,STORE0002,4,80.06,40.31,279.93
2023-09-01,PROD0018,245,STORE0003,3,304.17,7.26,905.25
2023-10-01,PROD0049,134,STORE0007,7,275.9,0.31,1930.99
2023-11-01,PROD0005,200,STORE0006,6,457.29,2.02,2741.72
2023-12-01,PROD0040,209,STORE0009,4,242.01,9.68,958.36
2024-01-01,PROD0045,51,STORE0003,7,146.45,17.87,1007.28
2024-02-01,PROD0020,52,STORE0008,2,490.37,40.71,940.03
2024-03-01,PROD0030,82,STORE0010,4,471.66,31.29,1855.35
2024-04-01,PROD0015,66,STORE0010,4,407.82,18.19,1613.09
2024-05-01,PROD0031,66,STORE0007,6,177.08,15.51,1046.97
2024-06-01,PROD0010,75,STORE0004,6,304.85,1.39,1827.71
2024-07-01,PROD0041,40,STORE0002,9,391.44,11.19,3511.77
2024-08-01,PROD0016,74,STORE0009,5,122.72,27.14,586.46
2024-09-01,PROD0008,275,STORE0009,7,431.59,44.95,2976.18
2024-10-01,PROD0027,117,STORE0010,7,42.07,17.16,277.33
2024-11-01,PROD0009,285,STORE0001,8,229.06,7.48,1825.0
2024-12-01,PROD0027,147,STORE0006,7,306.5,46.37,2099.13
2023-01-01,PROD0027,177,STORE0001,1,134.61,7.28,127.33
2023-02-01,PROD0043,154,STORE0001,5,246.01,23.17,1206.88
2023-03-01,PROD0013,283,STORE0001,8,217.15,13.84,1723.36
2023-04-01,PROD0039,99,STORE0003,3,458.67,39.04,1336.97
2023-05-01,PROD0011,72,STORE0005,1,280.36,5.0,275.36
2023-06-01,PROD0017,173,STORE0002,8,292.66,31.42,2309.86
2023-07-01,PROD0003,267,STORE0008,7,355.92,26.25,2465.19
2023-08-01,PROD0029,94,STORE0006,6,399.06,39.28,2355.08
2023-09-01,PROD0008,5,STORE0005,3,370.45,39.41,1071.94
2023-10-01,PROD0036,261,STORE0001,2,219.82,43.7,395.94
2023-11-01,PROD0014,181,STORE0002,4,413.08,5.24,1647.08
2023-12-01,PROD0029,166,STORE0005,5,95.54,0.87,476.83
2024-01-01,PROD0009,282,STORE0005,3,371.3,30.58,1083.32
2024-02-01,PROD0030,66,STORE0010,3,471.2,3.36,1410.24
2024-03-01,PROD0001,250,STORE0005,8,365.27,13.73,2908.43
2024-04-01,PROD0017,58,STORE0002,8,65.52,46.17,477.99
2024-05-01,PROD0045,66,STORE0005,4,479.3,11.48,1905.72
2024-06-01,PROD0018,70,STORE0002,3,154.02,20.39,441.67
2024-07-01,PROD0013,177,STORE0001,5,421.8,2.36,2106.64
2024-08-01,PROD0010,59,STORE0001,7,216.06,41.4,1471.02
2024-09-01,PROD0042,292,STORE0008,4,357.89,7.73,1423.83
2024-10-01,PROD0004,250,STORE0007,2,395.1,13.06,777.14
2024-11-01,PROD0038,282,STORE0009,8,416.5,8.8,3323.2
2024-12-01,PROD0050,167,STORE0008,9,129.39,13.98,1150.53
2023-01-01,PROD0012,160,STORE0002,6,385.41,17.75,2294.71
2023-02-01,PROD0042,261,STORE0005,8,227.32,28.52,1790.04
2023-03-01,PROD0011,181,STORE0002,3,94.89,14.9,269.77
2023-04-01,PROD0046,208,STORE0009,2,360.94,16.41,705.47
2023-05-01,PROD0023,53,STORE0002,7,456.45,18.92,3176.23
2023-06-01,PROD0032,64,STORE0010,2,224.5,7.99,441.01
2023-07-01,PROD0039,106,STORE0001,8,153.83,36.52,1194.12
2023-08-01,PROD0047,285,STORE0009,8,56.82,34.9,419.66
2023-09-01,PROD0007,54,STORE0002,4,484.42,7.35,1930.33
2023-10-01,PROD0027,147,STORE0008,1,175.22,37.98,137.24
2023-11-01,PROD0004,58,STORE0008,2,25.74,1.44,50.04
2023-12-01,PROD0043,95,STORE0007,8,483.67,46.11,3823.25
2024-01-01,PROD0023,132,STORE0006,8,218.87,36.3,1714.66
2024-02-01,PROD0010,152,STORE0008,7,22.16,23.18,131.94
2024-03-01,PROD0021,206,STORE0009,8,404.12,42.64,3190.32
2024-04-01,PROD0011,273,STORE0006,8,105.94,15.92,831.6
2024-05-01,PROD0029,272,STORE0008,7,290.45,10.49,2022.66
2024-06-01,PROD0006,280,STORE0003,4,407.49,44.04,1585.92
2024-07-01,PROD0025,72,STORE0008,2,223.45,43.32,403.58
2024-08-01,PROD0016,69,STORE0004,3,49.92,27.64,122.12
2024-09-01,PROD0024,226,STORE0004,6,401.55,5.18,2404.12
2024-10-01,PROD0003,136,STORE0003,2,454.26,33.33,875.19
2024-11-01,PROD0046,219,STORE0006,3,299.16,1.71,895.77
2024-12-01,PROD0022,196,STORE0008,3,108.86,7.12,319.46
2023-01-01,PROD0027,243,STORE0002,1,428.78,34.02,394.76
2023-02-01,PROD0003,75,STORE0001,7,65.13,27.55,428.36
2023-03-01,PROD0017,100,STORE0009,5,22.71,23.62,89.93
2023-04-01,PROD0043,77,STORE0010,3,43.21,36.5,93.13
2023-05-01,PROD0008,205,STORE0009,5,52.99,26.78,238.17
2023-06-01,PROD0027,256,STORE0006,5,66.11,31.47,299.08
2023-07-01,PROD0015,88,STORE0001,2,291.21,6.02,576.4
2023-08-01,PROD0046,222,STORE0006,5,49.48,30.49,216.91
2023-09-01,PROD0007,247,STORE0009,4,380.32,2.74,1518.54
2023-10-01,PROD0015,14,STORE0009,7,383.83,46.4,2640.41
2023-11-01,PROD0044,135,STORE0003,7,387.85,29.6,2685.35
2023-12-01,PROD0017,138,STORE0008,2,101.15,13.5,188.8
2024-01-01,PROD0006,12,STORE0001,8,301.85,28.69,2386.11
2024-02-01,PROD0041,41,STORE0010,7,319.04,6.07,2227.21
2024-03-01,PROD0010,201,STORE0009,1,418.04,4.11,413.93
2024-04-01,PROD0037,115,STORE0005,6,26.51,7.37,151.69
2024-05-01,PROD0026,227,STORE0006,7,429.89,22.25,2986.98
2024-06-01,PROD0022,153,STORE0003,1,323.77,5.58,318.19
2024-07-01,PROD0036,17,STORE0008,5,380.27,5.46,1895.89
2024-08-01,PROD0006,28,STORE0006,8,108.27,16.28,849.88
2024-09-01,PROD0012,296,STORE0005,7,230.81,20.22,1595.45
2024-10-01,PROD0033,133,STORE0005,6,476.77,3.92,2856.7
2024-11-01,PROD0043,138,STORE0009,3,348.26,3.53,1041.25
2024-12-01,PROD0001,99,STORE0008,5,282.14,24.16,1386.54
2023-01-01,PROD0025,8,STORE0007,9,25.32,32.01,195.87
2023-02-01,PROD0048,274,STORE0010,3,79.23,47.91,189.78
2023-03-01,PROD0015,90,STORE0010,2,180.69,27.09,334.29
2023-04-01,PROD0024,110,STORE0010,9,130.38,11.0,1162.42
2023-05-01,PROD0038,181,STORE0001,2,111.93,22.42,201.44
2023-06-01,PROD0046,101,STORE0002,5,38.86,23.2,171.1
2023-07-01,PROD0041,248,STORE0006,5,153.79,6.45,762.5
2023-08-01,PROD0022,222,STORE0007,5,154.37,11.61,760.24
2023-09-01,PROD0038,268,STORE0001,7,496.98,14.7,3464.16
2023-10-01,PROD0024,191,STORE0004,6,435.52,43.57,2569.55
2023-11-01,PROD0008,293,STORE0010,7,210.62,49.11,1425.23
2023-12-01,PROD0007,112,STORE0009,3,57.56,2.76,169.92
2024-01-01,PROD0045,110,STORE0004,2,274.99,22.26,527.72
2024-02-01,PROD0006,115,STORE0009,4,493.48,44.74,1929.18
2024-03-01,PROD0016,226,STORE0008,1,414.27,18.87,395.4
2024-04-01,PROD0043,113,STORE0002,9,341.9,48.22,3028.88
2024-05-01,PROD0019,255,STORE0003,5,395.79,27.02,1951.93
2024-06-01,PROD0042,44,STORE0009,3,360.19,6.45,1074.12
2024-07-01,PROD0037,256,STORE0004,3,407.14,12.79,1208.63
2024-08-01,PROD0044,297,STORE0010,9,424.16,24.56,3792.88
2024-09-01,PROD0023,220,STORE0005,2,278.02,29.8,526.24
2024-10-01,PROD0017,246,STORE0003,3,407.93,41.95,1181.84
2024-11-01,PROD0016,220,STORE0001,2,334.01,48.85,619.17
2024-12-01,PROD0041,145,STORE0010,8,231.93,6.95,1848.49
2023-01-01,PROD0048,109,STORE0010,2,136.38,33.39,239.37
2023-02-01,PROD0011,211,STORE0009,4,358.76,35.87,1399.17
2023-03-01,PROD0044,83,STORE0003,4,475.16,1.92,1898.72
2023-04-01,PROD0028,270,STORE0007,6,347.36,4.53,2079.63
2023-05-01,PROD0016,289,STORE0010,6,70.02,44.01,376.11
